customer_group_id,group_size,entry_time,queue_wait_time,service_start_time,service_time
50,2,11:39:55,00:00:00,00:00:00,00:00:00
66,4,11:43:24,00:00:00,00:00:00,00:00:00
57,2,11:44:25,00:00:00,00:00:00,00:00:00
65,2,11:44:37,00:00:00,00:00:00,00:00:00
60,2,11:45:06,00:00:00,00:00:00,00:00:00
61,1,11:45:52,00:00:00,00:00:00,00:00:00
64,5,11:46:12,00:00:00,00:00:00,00:00:00
68,2,11:46:19,00:00:00,00:00:00,00:00:00
58,2,11:46:24,00:00:00,00:00:00,00:00:00
63,3,11:48:22,00:00:00,00:00:00,00:00:00
59,3,11:48:22,00:00:00,00:00:00,00:00:00
62,1,11:48:28,00:00:00,00:00:00,00:00:00
67,2,11:48:49,00:00:00,00:00:00,00:00:00
56,3,11:49:32,00:00:00,00:00:00,00:00:00
72,1,11:50:22,00:00:00,00:00:00,00:00:00
70,2,11:51:16,00:00:00,00:00:00,00:00:00
73,2,11:52:17,00:00:00,00:00:00,00:00:00
74,2,11:52:24,00:00:00,00:00:00,00:00:00
77,3,11:53:47,00:00:00,00:00:00,00:00:00
71,3,11:53:55,00:00:00,00:00:00,00:00:00
75,4,11:55:14,00:00:00,00:00:00,00:00:00
76,2,11:55:22,00:00:00,00:00:00,00:00:00
78,5,11:56:02,00:00:00,00:00:00,00:00:00
69,2,11:59:07,00:00:00,00:00:00,00:00:00
82,5,12:03:23,00:00:00,00:00:00,00:00:00
80,2,12:04:35,00:00:00,00:00:00,00:00:00
83,2,12:07:18,00:00:00,00:00:00,00:00:00
81,2,12:09:22,00:00:00,00:00:00,00:00:00
79,2,12:09:52,00:00:00,00:00:00,00:00:00
86,2,12:12:03,00:00:00,00:00:00,00:00:00
85,2,12:12:48,00:00:00,00:00:00,00:00:00
89,3,12:15:30,00:00:00,00:00:00,00:00:00
84,1,12:16:54,00:00:00,00:00:00,00:00:00
87,3,12:18:18,00:00:00,00:00:00,00:00:00
88,1,12:19:12,00:00:00,00:00:00,00:00:00
93,2,12:22:22,00:00:00,00:00:00,00:00:00
91,2,12:22:32,00:00:00,00:00:00,00:00:00
94,2,12:26:26,00:00:00,00:00:00,00:00:00
92,5,12:27:14,00:00:00,00:00:00,00:00:00
90,2,12:29:33,00:00:00,00:00:00,00:00:00
99,2,12:30:01,00:00:00,00:00:00,00:00:00
98,2,12:32:35,00:00:00,00:00:00,00:00:00
97,2,12:33:29,00:00:00,00:00:00,00:00:00
101,4,12:34:40,00:00:00,00:00:00,00:00:00
96,1,12:37:34,00:00:00,00:00:00,00:00:00
95,5,12:38:13,00:00:00,00:00:00,00:00:00
100,2,12:38:59,00:00:00,00:00:00,00:00:00
102,1,12:40:39,00:00:00,00:00:00,00:00:00
109,2,12:40:57,00:00:00,00:00:00,00:00:00
111,3,12:44:09,00:00:00,00:00:00,00:00:00
107,2,12:44:11,00:00:00,00:00:00,00:00:00
106,2,12:44:23,00:00:00,00:00:00,00:00:00
105,2,12:44:39,00:00:00,00:00:00,00:00:00
112,2,12:45:06,00:00:00,00:00:00,00:00:00
113,2,12:45:47,00:00:00,00:00:00,00:00:00
103,2,12:48:21,00:00:00,00:00:00,00:00:00
108,2,12:49:11,00:00:00,00:00:00,00:00:00
110,2,12:49:13,00:00:00,00:00:00,00:00:00
104,2,12:49:45,00:00:00,00:00:00,00:00:00
118,2,12:50:13,00:00:00,00:00:00,00:00:00
115,2,12:52:35,00:00:00,00:00:00,00:00:00
124,3,12:53:26,00:00:00,00:00:00,00:00:00
122,2,12:54:34,00:00:00,00:00:00,00:00:00
123,4,12:56:05,00:00:00,00:00:00,00:00:00
117,1,12:56:21,00:00:00,00:00:00,00:00:00
125,5,12:56:28,00:00:00,00:00:00,00:00:00
119,1,12:57:52,00:00:00,00:00:00,00:00:00
120,4,12:58:10,00:00:00,00:00:00,00:00:00
121,1,12:58:16,00:00:00,00:00:00,00:00:00
114,2,12:58:25,00:00:00,00:00:00,00:00:00
116,1,12:58:30,00:00:00,00:00:00,00:00:00
143,2,13:00:51,00:00:00,00:00:00,00:00:00
132,1,13:00:51,00:00:00,00:00:00,00:00:00
144,4,13:00:55,00:00:00,00:00:00,00:00:00
140,1,13:02:47,00:00:00,00:00:00,00:00:00
137,2,13:03:17,00:00:00,00:00:00,00:00:00
142,2,13:03:36,00:00:00,00:00:00,00:00:00
127,3,13:04:16,00:00:00,00:00:00,00:00:00
138,2,13:04:21,00:00:00,00:00:00,00:00:00
134,2,13:04:42,00:00:00,00:00:00,00:00:00
139,2,13:04:46,00:00:00,00:00:00,00:00:00
128,2,13:05:03,00:00:00,00:00:00,00:00:00
126,4,13:05:31,00:00:00,00:00:00,00:00:00
141,2,13:05:43,00:00:00,00:00:00,00:00:00
129,1,13:06:23,00:00:00,00:00:00,00:00:00
136,2,13:07:23,00:00:00,00:00:00,00:00:00
131,2,13:07:37,00:00:00,00:00:00,00:00:00
133,1,13:07:40,00:00:00,00:00:00,00:00:00
135,2,13:08:04,00:00:00,00:00:00,00:00:00
130,1,13:08:14,00:00:00,00:00:00,00:00:00
157,2,13:10:12,00:00:00,00:00:00,00:00:00
147,5,13:10:43,00:00:00,00:00:00,00:00:00
145,3,13:10:54,00:00:00,00:00:00,00:00:00
156,2,13:10:58,00:00:00,00:00:00,00:00:00
149,3,13:12:17,00:00:00,00:00:00,00:00:00
158,2,13:12:23,00:00:00,00:00:00,00:00:00
155,2,13:13:06,00:00:00,00:00:00,00:00:00
151,3,13:13:57,00:00:00,00:00:00,00:00:00
153,2,13:14:52,00:00:00,00:00:00,00:00:00
146,2,13:15:07,00:00:00,00:00:00,00:00:00
159,5,13:16:13,00:00:00,00:00:00,00:00:00
150,1,13:17:00,00:00:00,00:00:00,00:00:00
154,2,13:17:50,00:00:00,00:00:00,00:00:00
152,3,13:17:53,00:00:00,00:00:00,00:00:00
148,3,13:18:16,00:00:00,00:00:00,00:00:00
183,2,13:20:20,00:00:00,00:00:00,00:00:00
161,2,13:20:34,00:00:00,00:00:00,00:00:00
163,3,13:20:37,00:00:00,00:00:00,00:00:00
181,2,13:21:46,00:00:00,00:00:00,00:00:00
160,3,13:21:55,00:00:00,00:00:00,00:00:00
178,1,13:22:22,00:00:00,00:00:00,00:00:00
164,3,13:22:33,00:00:00,00:00:00,00:00:00
182,1,13:22:51,00:00:00,00:00:00,00:00:00
170,1,13:23:02,00:00:00,00:00:00,00:00:00
176,2,13:23:05,00:00:00,00:00:00,00:00:00
162,2,13:23:45,00:00:00,00:00:00,00:00:00
172,2,13:23:49,00:00:00,00:00:00,00:00:00
174,2,13:23:49,00:00:00,00:00:00,00:00:00
167,2,13:25:12,00:00:00,00:00:00,00:00:00
173,2,13:25:37,00:00:00,00:00:00,00:00:00
169,3,13:25:39,00:00:00,00:00:00,00:00:00
177,2,13:26:00,00:00:00,00:00:00,00:00:00
171,2,13:27:27,00:00:00,00:00:00,00:00:00
175,1,13:27:43,00:00:00,00:00:00,00:00:00
180,2,13:28:00,00:00:00,00:00:00,00:00:00
179,2,13:28:26,00:00:00,00:00:00,00:00:00
166,1,13:28:36,00:00:00,00:00:00,00:00:00
165,3,13:29:00,00:00:00,00:00:00,00:00:00
168,2,13:29:28,00:00:00,00:00:00,00:00:00
184,4,13:29:55,00:00:00,00:00:00,00:00:00
200,1,13:30:16,00:00:00,00:00:00,00:00:00
186,1,13:30:25,00:00:00,00:00:00,00:00:00
206,2,13:30:27,00:00:00,00:00:00,00:00:00
197,2,13:31:34,00:00:00,00:00:00,00:00:00
202,2,13:31:56,00:00:00,00:00:00,00:00:00
198,2,13:32:08,00:00:00,00:00:00,00:00:00
187,2,13:33:18,00:00:00,00:00:00,00:00:00
190,2,13:33:27,00:00:00,00:00:00,00:00:00
196,2,13:34:12,00:00:00,00:00:00,00:00:00
191,2,13:34:12,00:00:00,00:00:00,00:00:00
189,3,13:34:50,00:00:00,00:00:00,00:00:00
199,3,13:34:54,00:00:00,00:00:00,00:00:00
185,3,13:36:18,00:00:00,00:00:00,00:00:00
201,2,13:36:41,00:00:00,00:00:00,00:00:00
188,2,13:38:08,00:00:00,00:00:00,00:00:00
192,2,13:38:19,00:00:00,00:00:00,00:00:00
205,3,13:38:22,00:00:00,00:00:00,00:00:00
195,2,13:38:28,00:00:00,00:00:00,00:00:00
203,2,13:38:31,00:00:00,00:00:00,00:00:00
193,2,13:38:45,00:00:00,00:00:00,00:00:00
194,1,13:39:54,00:00:00,00:00:00,00:00:00
204,1,13:39:57,00:00:00,00:00:00,00:00:00
218,2,13:40:50,00:00:00,00:00:00,00:00:00
214,2,13:42:11,00:00:00,00:00:00,00:00:00
213,4,13:43:02,00:00:00,00:00:00,00:00:00
212,2,13:43:39,00:00:00,00:00:00,00:00:00
217,2,13:44:37,00:00:00,00:00:00,00:00:00
220,2,13:44:40,00:00:00,00:00:00,00:00:00
224,1,13:45:10,00:00:00,00:00:00,00:00:00
222,2,13:45:16,00:00:00,00:00:00,00:00:00
210,3,13:45:29,00:00:00,00:00:00,00:00:00
208,2,13:46:45,00:00:00,00:00:00,00:00:00
207,2,13:46:48,00:00:00,00:00:00,00:00:00
221,3,13:47:11,00:00:00,00:00:00,00:00:00
219,2,13:47:26,00:00:00,00:00:00,00:00:00
211,1,13:47:28,00:00:00,00:00:00,00:00:00
223,4,13:48:03,00:00:00,00:00:00,00:00:00
216,3,13:48:21,00:00:00,00:00:00,00:00:00
215,2,13:48:22,00:00:00,00:00:00,00:00:00
209,2,13:48:53,00:00:00,00:00:00,00:00:00
227,2,14:10:14,00:00:00,00:00:00,00:00:00
225,2,14:10:35,00:00:00,00:00:00,00:00:00
226,2,14:11:51,00:00:00,00:00:00,00:00:00
229,3,14:12:31,00:00:00,00:00:00,00:00:00
228,4,14:12:38,00:00:00,00:00:00,00:00:00
235,2,14:21:20,00:00:00,00:00:00,00:00:00
233,2,14:24:35,00:00:00,00:00:00,00:00:00
232,2,14:26:11,00:00:00,00:00:00,00:00:00
231,1,14:26:12,00:00:00,00:00:00,00:00:00
234,2,14:26:59,00:00:00,00:00:00,00:00:00
230,1,14:29:15,00:00:00,00:00:00,00:00:00
237,2,14:33:17,00:00:00,00:00:00,00:00:00
239,1,14:33:57,00:00:00,00:00:00,00:00:00
238,1,14:36:53,00:00:00,00:00:00,00:00:00
236,2,14:37:25,00:00:00,00:00:00,00:00:00
240,2,14:39:17,00:00:00,00:00:00,00:00:00
243,3,14:41:36,00:00:00,00:00:00,00:00:00
242,1,14:41:41,00:00:00,00:00:00,00:00:00
241,3,14:41:52,00:00:00,00:00:00,00:00:00
245,2,14:51:38,00:00:00,00:00:00,00:00:00
247,2,14:54:08,00:00:00,00:00:00,00:00:00
246,2,14:55:26,00:00:00,00:00:00,00:00:00
244,3,14:57:15,00:00:00,00:00:00,00:00:00
248,2,14:59:06,00:00:00,00:00:00,00:00:00
253,2,15:00:47,00:00:00,00:00:00,00:00:00
252,2,15:01:11,00:00:00,00:00:00,00:00:00
249,2,15:04:47,00:00:00,00:00:00,00:00:00
251,3,15:06:31,00:00:00,00:00:00,00:00:00
250,3,15:07:00,00:00:00,00:00:00,00:00:00
258,3,15:10:00,00:00:00,00:00:00,00:00:00
256,1,15:12:17,00:00:00,00:00:00,00:00:00
255,2,15:13:06,00:00:00,00:00:00,00:00:00
254,2,15:16:14,00:00:00,00:00:00,00:00:00
257,4,15:17:53,00:00:00,00:00:00,00:00:00
259,5,15:18:47,00:00:00,00:00:00,00:00:00
264,2,15:21:05,00:00:00,00:00:00,00:00:00
268,1,15:22:46,00:00:00,00:00:00,00:00:00
269,2,15:22:52,00:00:00,00:00:00,00:00:00
263,1,15:23:40,00:00:00,00:00:00,00:00:00
261,4,15:25:11,00:00:00,00:00:00,00:00:00
266,2,15:25:22,00:00:00,00:00:00,00:00:00
267,4,15:25:34,00:00:00,00:00:00,00:00:00
265,2,15:26:10,00:00:00,00:00:00,00:00:00
262,1,15:26:11,00:00:00,00:00:00,00:00:00
260,2,15:27:03,00:00:00,00:00:00,00:00:00
270,4,15:30:05,00:00:00,00:00:00,00:00:00
272,2,15:31:01,00:00:00,00:00:00,00:00:00
276,3,15:31:25,00:00:00,00:00:00,00:00:00
274,1,15:31:50,00:00:00,00:00:00,00:00:00
279,2,15:32:43,00:00:00,00:00:00,00:00:00
271,2,15:32:49,00:00:00,00:00:00,00:00:00
277,2,15:33:43,00:00:00,00:00:00,00:00:00
278,2,15:35:09,00:00:00,00:00:00,00:00:00
273,1,15:39:36,00:00:00,00:00:00,00:00:00
275,2,15:39:42,00:00:00,00:00:00,00:00:00
280,1,15:40:45,00:00:00,00:00:00,00:00:00
282,5,15:40:51,00:00:00,00:00:00,00:00:00
285,2,15:42:35,00:00:00,00:00:00,00:00:00
287,3,15:42:36,00:00:00,00:00:00,00:00:00
281,2,15:43:30,00:00:00,00:00:00,00:00:00
288,2,15:44:34,00:00:00,00:00:00,00:00:00
283,2,15:48:06,00:00:00,00:00:00,00:00:00
284,3,15:49:27,00:00:00,00:00:00,00:00:00
286,1,15:49:50,00:00:00,00:00:00,00:00:00
295,2,15:50:29,00:00:00,00:00:00,00:00:00
292,3,15:51:57,00:00:00,00:00:00,00:00:00
289,3,15:52:28,00:00:00,00:00:00,00:00:00
291,2,15:52:32,00:00:00,00:00:00,00:00:00
294,2,15:54:04,00:00:00,00:00:00,00:00:00
296,1,15:54:57,00:00:00,00:00:00,00:00:00
293,3,15:57:20,00:00:00,00:00:00,00:00:00
290,3,15:59:05,00:00:00,00:00:00,00:00:00
297,5,15:59:55,00:00:00,00:00:00,00:00:00
298,2,16:01:00,00:00:00,00:00:00,00:00:00
304,2,16:01:03,00:00:00,00:00:00,00:00:00
300,2,16:01:08,00:00:00,00:00:00,00:00:00
305,2,16:03:04,00:00:00,00:00:00,00:00:00
302,2,16:04:52,00:00:00,00:00:00,00:00:00
303,5,16:07:19,00:00:00,00:00:00,00:00:00
299,2,16:08:09,00:00:00,00:00:00,00:00:00
301,2,16:08:59,00:00:00,00:00:00,00:00:00
306,1,16:10:30,00:00:00,00:00:00,00:00:00
307,1,16:12:47,00:00:00,00:00:00,00:00:00
310,2,16:13:31,00:00:00,00:00:00,00:00:00
311,2,16:13:55,00:00:00,00:00:00,00:00:00
309,3,16:14:47,00:00:00,00:00:00,00:00:00
308,1,16:14:49,00:00:00,00:00:00,00:00:00
315,1,16:15:42,00:00:00,00:00:00,00:00:00
313,2,16:16:45,00:00:00,00:00:00,00:00:00
312,2,16:16:45,00:00:00,00:00:00,00:00:00
314,2,16:16:49,00:00:00,00:00:00,00:00:00
316,3,16:17:55,00:00:00,00:00:00,00:00:00
321,2,16:42:03,00:00:00,00:00:00,00:00:00
320,2,16:43:33,00:00:00,00:00:00,00:00:00
318,3,16:45:07,00:00:00,00:00:00,00:00:00
317,2,16:45:15,00:00:00,00:00:00,00:00:00
319,2,16:48:44,00:00:00,00:00:00,00:00:00
322,5,16:49:41,00:00:00,00:00:00,00:00:00
327,2,16:51:09,00:00:00,00:00:00,00:00:00
330,2,16:52:43,00:00:00,00:00:00,00:00:00
326,3,16:53:12,00:00:00,00:00:00,00:00:00
328,2,16:55:47,00:00:00,00:00:00,00:00:00
324,2,16:56:58,00:00:00,00:00:00,00:00:00
323,2,16:58:08,00:00:00,00:00:00,00:00:00
325,2,16:58:36,00:00:00,00:00:00,00:00:00
329,1,16:59:35,00:00:00,00:00:00,00:00:00
331,5,17:01:08,00:00:00,00:00:00,00:00:00
338,2,17:03:24,00:00:00,00:00:00,00:00:00
337,1,17:04:03,00:00:00,00:00:00,00:00:00
333,1,17:04:04,00:00:00,00:00:00,00:00:00
335,2,17:06:26,00:00:00,00:00:00,00:00:00
339,2,17:06:52,00:00:00,00:00:00,00:00:00
332,2,17:07:54,00:00:00,00:00:00,00:00:00
336,2,17:08:31,00:00:00,00:00:00,00:00:00
334,4,17:09:19,00:00:00,00:00:00,00:00:00
340,3,17:11:00,00:00:00,00:00:00,00:00:00
342,3,17:11:58,00:00:00,00:00:00,00:00:00
341,2,17:12:21,00:00:00,00:00:00,00:00:00
348,2,17:12:48,00:00:00,00:00:00,00:00:00
345,2,17:13:19,00:00:00,00:00:00,00:00:00
344,3,17:14:22,00:00:00,00:00:00,00:00:00
346,2,17:14:48,00:00:00,00:00:00,00:00:00
343,1,17:17:26,00:00:00,00:00:00,00:00:00
347,2,17:17:31,00:00:00,00:00:00,00:00:00
356,2,17:21:05,00:00:00,00:00:00,00:00:00
355,1,17:21:34,00:00:00,00:00:00,00:00:00
358,2,17:24:24,00:00:00,00:00:00,00:00:00
350,2,17:24:32,00:00:00,00:00:00,00:00:00
352,2,17:24:39,00:00:00,00:00:00,00:00:00
351,3,17:24:54,00:00:00,00:00:00,00:00:00
354,2,17:24:58,00:00:00,00:00:00,00:00:00
357,1,17:25:56,00:00:00,00:00:00,00:00:00
353,2,17:26:01,00:00:00,00:00:00,00:00:00
349,1,17:26:29,00:00:00,00:00:00,00:00:00
359,5,17:29:10,00:00:00,00:00:00,00:00:00
363,2,17:30:07,00:00:00,00:00:00,00:00:00
367,2,17:31:40,00:00:00,00:00:00,00:00:00
362,5,17:33:26,00:00:00,00:00:00,00:00:00
365,3,17:34:31,00:00:00,00:00:00,00:00:00
361,1,17:34:39,00:00:00,00:00:00,00:00:00
368,5,17:35:24,00:00:00,00:00:00,00:00:00
366,2,17:36:44,00:00:00,00:00:00,00:00:00
364,2,17:36:54,00:00:00,00:00:00,00:00:00
360,1,17:38:22,00:00:00,00:00:00,00:00:00
372,2,17:42:12,00:00:00,00:00:00,00:00:00
371,3,17:44:04,00:00:00,00:00:00,00:00:00
373,2,17:45:30,00:00:00,00:00:00,00:00:00
370,2,17:46:06,00:00:00,00:00:00,00:00:00
375,2,17:46:08,00:00:00,00:00:00,00:00:00
369,1,17:47:00,00:00:00,00:00:00,00:00:00
376,2,17:47:27,00:00:00,00:00:00,00:00:00
374,5,17:48:48,00:00:00,00:00:00,00:00:00
382,3,17:52:48,00:00:00,00:00:00,00:00:00
377,2,17:54:57,00:00:00,00:00:00,00:00:00
381,2,17:55:25,00:00:00,00:00:00,00:00:00
380,2,17:56:00,00:00:00,00:00:00,00:00:00
378,2,17:59:27,00:00:00,00:00:00,00:00:00
379,5,17:59:39,00:00:00,00:00:00,00:00:00
383,3,18:03:54,00:00:00,00:00:00,00:00:00
386,4,18:05:16,00:00:00,00:00:00,00:00:00
384,2,18:09:04,00:00:00,00:00:00,00:00:00
385,1,18:09:18,00:00:00,00:00:00,00:00:00
388,2,18:13:40,00:00:00,00:00:00,00:00:00
387,2,18:15:07,00:00:00,00:00:00,00:00:00
391,2,18:17:14,00:00:00,00:00:00,00:00:00
389,2,18:18:36,00:00:00,00:00:00,00:00:00
390,2,18:18:59,00:00:00,00:00:00,00:00:00
393,2,18:24:02,00:00:00,00:00:00,00:00:00
394,2,18:26:29,00:00:00,00:00:00,00:00:00
392,2,18:27:17,00:00:00,00:00:00,00:00:00
397,2,18:38:01,00:00:00,00:00:00,00:00:00
395,2,18:38:16,00:00:00,00:00:00,00:00:00
396,1,18:38:32,00:00:00,00:00:00,00:00:00
398,2,18:42:15,00:00:00,00:00:00,00:00:00
399,1,18:53:28,00:00:00,00:00:00,00:00:00
