customer_group_id,group_size,entry_time,queue_wait_time,service_start_time,service_time
151,3,13:10:32,00:00:00,00:00:00,00:00:00
165,1,13:11:17,00:00:00,00:00:00,00:00:00
163,1,13:11:33,00:00:00,00:00:00,00:00:00
152,1,13:11:46,00:00:00,00:00:00,00:00:00
168,5,13:11:59,00:00:00,00:00:00,00:00:00
155,1,13:12:38,00:00:00,00:00:00,00:00:00
157,1,13:12:54,00:00:00,00:00:00,00:00:00
167,1,13:12:55,00:00:00,00:00:00,00:00:00
154,2,13:12:59,00:00:00,00:00:00,00:00:00
161,3,13:13:43,00:00:00,00:00:00,00:00:00
166,4,13:15:15,00:00:00,00:00:00,00:00:00
153,1,13:15:25,00:00:00,00:00:00,00:00:00
158,2,13:15:45,00:00:00,00:00:00,00:00:00
159,3,13:16:41,00:00:00,00:00:00,00:00:00
160,2,13:17:25,00:00:00,00:00:00,00:00:00
156,1,13:17:39,00:00:00,00:00:00,00:00:00
162,1,13:19:36,00:00:00,00:00:00,00:00:00
164,5,13:19:48,00:00:00,00:00:00,00:00:00
181,2,13:20:01,00:00:00,00:00:00,00:00:00
185,1,13:20:04,00:00:00,00:00:00,00:00:00
171,1,13:20:15,00:00:00,00:00:00,00:00:00
175,1,13:20:24,00:00:00,00:00:00,00:00:00
178,4,13:21:15,00:00:00,00:00:00,00:00:00
179,3,13:21:36,00:00:00,00:00:00,00:00:00
169,1,13:21:45,00:00:00,00:00:00,00:00:00
172,1,13:23:36,00:00:00,00:00:00,00:00:00
186,2,13:24:01,00:00:00,00:00:00,00:00:00
182,2,13:24:04,00:00:00,00:00:00,00:00:00
184,2,13:24:46,00:00:00,00:00:00,00:00:00
190,2,13:24:48,00:00:00,00:00:00,00:00:00
189,5,13:24:54,00:00:00,00:00:00,00:00:00
176,1,13:25:55,00:00:00,00:00:00,00:00:00
183,2,13:26:09,00:00:00,00:00:00,00:00:00
180,2,13:26:28,00:00:00,00:00:00,00:00:00
170,4,13:26:36,00:00:00,00:00:00,00:00:00
191,4,13:27:10,00:00:00,00:00:00,00:00:00
173,4,13:28:25,00:00:00,00:00:00,00:00:00
177,2,13:28:42,00:00:00,00:00:00,00:00:00
174,2,13:28:46,00:00:00,00:00:00,00:00:00
188,1,13:29:43,00:00:00,00:00:00,00:00:00
187,3,13:29:58,00:00:00,00:00:00,00:00:00
197,4,13:30:13,00:00:00,00:00:00,00:00:00
199,3,13:31:03,00:00:00,00:00:00,00:00:00
195,3,13:31:29,00:00:00,00:00:00,00:00:00
202,4,13:33:52,00:00:00,00:00:00,00:00:00
192,3,13:33:56,00:00:00,00:00:00,00:00:00
203,5,13:34:02,00:00:00,00:00:00,00:00:00
196,3,13:34:12,00:00:00,00:00:00,00:00:00
198,4,13:34:31,00:00:00,00:00:00,00:00:00
201,3,13:35:45,00:00:00,00:00:00,00:00:00
205,2,13:36:13,00:00:00,00:00:00,00:00:00
194,1,13:36:16,00:00:00,00:00:00,00:00:00
204,2,13:37:10,00:00:00,00:00:00,00:00:00
193,2,13:37:17,00:00:00,00:00:00,00:00:00
200,5,13:37:34,00:00:00,00:00:00,00:00:00
210,2,13:40:19,00:00:00,00:00:00,00:00:00
219,2,13:40:51,00:00:00,00:00:00,00:00:00
206,1,13:42:43,00:00:00,00:00:00,00:00:00
226,3,13:43:17,00:00:00,00:00:00,00:00:00
224,1,13:43:24,00:00:00,00:00:00,00:00:00
223,5,13:43:48,00:00:00,00:00:00,00:00:00
213,1,13:44:02,00:00:00,00:00:00,00:00:00
209,1,13:44:15,00:00:00,00:00:00,00:00:00
218,1,13:44:33,00:00:00,00:00:00,00:00:00
222,2,13:44:44,00:00:00,00:00:00,00:00:00
211,1,13:45:22,00:00:00,00:00:00,00:00:00
225,2,13:46:03,00:00:00,00:00:00,00:00:00
217,1,13:46:38,00:00:00,00:00:00,00:00:00
208,4,13:46:41,00:00:00,00:00:00,00:00:00
227,1,13:46:58,00:00:00,00:00:00,00:00:00
220,1,13:47:01,00:00:00,00:00:00,00:00:00
212,2,13:47:19,00:00:00,00:00:00,00:00:00
216,1,13:47:26,00:00:00,00:00:00,00:00:00
215,1,13:47:28,00:00:00,00:00:00,00:00:00
221,2,13:47:33,00:00:00,00:00:00,00:00:00
207,3,13:47:37,00:00:00,00:00:00,00:00:00
214,3,13:47:39,00:00:00,00:00:00,00:00:00
230,4,14:10:00,00:00:00,00:00:00,00:00:00
233,3,14:11:02,00:00:00,00:00:00,00:00:00
228,2,14:13:48,00:00:00,00:00:00,00:00:00
229,2,14:16:23,00:00:00,00:00:00,00:00:00
232,1,14:18:15,00:00:00,00:00:00,00:00:00
231,2,14:18:40,00:00:00,00:00:00,00:00:00
238,3,14:22:54,00:00:00,00:00:00,00:00:00
236,1,14:23:42,00:00:00,00:00:00,00:00:00
235,1,14:26:08,00:00:00,00:00:00,00:00:00
234,2,14:27:10,00:00:00,00:00:00,00:00:00
237,2,14:28:34,00:00:00,00:00:00,00:00:00
239,1,14:29:31,00:00:00,00:00:00,00:00:00
243,1,14:31:22,00:00:00,00:00:00,00:00:00
244,3,14:32:56,00:00:00,00:00:00,00:00:00
241,2,14:37:24,00:00:00,00:00:00,00:00:00
242,2,14:38:55,00:00:00,00:00:00,00:00:00
240,2,14:39:30,00:00:00,00:00:00,00:00:00
247,1,14:40:57,00:00:00,00:00:00,00:00:00
245,1,14:41:25,00:00:00,00:00:00,00:00:00
246,2,14:44:53,00:00:00,00:00:00,00:00:00
248,2,14:48:04,00:00:00,00:00:00,00:00:00
255,2,14:50:48,00:00:00,00:00:00,00:00:00
253,1,14:51:35,00:00:00,00:00:00,00:00:00
252,1,14:52:20,00:00:00,00:00:00,00:00:00
249,2,14:52:32,00:00:00,00:00:00,00:00:00
251,2,14:53:11,00:00:00,00:00:00,00:00:00
254,2,14:58:07,00:00:00,00:00:00,00:00:00
250,2,14:58:53,00:00:00,00:00:00,00:00:00
260,4,15:01:22,00:00:00,00:00:00,00:00:00
257,1,15:02:59,00:00:00,00:00:00,00:00:00
258,3,15:04:11,00:00:00,00:00:00,00:00:00
259,1,15:05:51,00:00:00,00:00:00,00:00:00
256,3,15:07:51,00:00:00,00:00:00,00:00:00
265,1,15:12:13,00:00:00,00:00:00,00:00:00
267,4,15:14:50,00:00:00,00:00:00,00:00:00
262,2,15:15:17,00:00:00,00:00:00,00:00:00
261,2,15:16:02,00:00:00,00:00:00,00:00:00
266,1,15:16:16,00:00:00,00:00:00,00:00:00
268,2,15:16:49,00:00:00,00:00:00,00:00:00
263,1,15:18:55,00:00:00,00:00:00,00:00:00
264,2,15:19:10,00:00:00,00:00:00,00:00:00
269,1,15:19:13,00:00:00,00:00:00,00:00:00
270,1,15:20:27,00:00:00,00:00:00,00:00:00
275,1,15:22:20,00:00:00,00:00:00,00:00:00
273,2,15:24:38,00:00:00,00:00:00,00:00:00
276,3,15:26:06,00:00:00,00:00:00,00:00:00
278,1,15:26:19,00:00:00,00:00:00,00:00:00
271,2,15:26:20,00:00:00,00:00:00,00:00:00
279,1,15:26:53,00:00:00,00:00:00,00:00:00
272,2,15:27:23,00:00:00,00:00:00,00:00:00
277,1,15:27:31,00:00:00,00:00:00,00:00:00
274,2,15:28:56,00:00:00,00:00:00,00:00:00
280,5,15:29:57,00:00:00,00:00:00,00:00:00
284,1,15:30:40,00:00:00,00:00:00,00:00:00
281,1,15:31:53,00:00:00,00:00:00,00:00:00
289,2,15:31:55,00:00:00,00:00:00,00:00:00
287,4,15:33:57,00:00:00,00:00:00,00:00:00
286,5,15:35:25,00:00:00,00:00:00,00:00:00
283,1,15:35:49,00:00:00,00:00:00,00:00:00
285,2,15:35:54,00:00:00,00:00:00,00:00:00
288,3,15:38:10,00:00:00,00:00:00,00:00:00
282,3,15:39:57,00:00:00,00:00:00,00:00:00
292,2,15:43:06,00:00:00,00:00:00,00:00:00
290,1,15:43:34,00:00:00,00:00:00,00:00:00
295,4,15:44:06,00:00:00,00:00:00,00:00:00
291,2,15:45:43,00:00:00,00:00:00,00:00:00
294,4,15:47:22,00:00:00,00:00:00,00:00:00
293,3,15:48:48,00:00:00,00:00:00,00:00:00
296,4,15:49:43,00:00:00,00:00:00,00:00:00
301,4,15:50:15,00:00:00,00:00:00,00:00:00
300,1,15:51:43,00:00:00,00:00:00,00:00:00
303,4,15:51:55,00:00:00,00:00:00,00:00:00
304,2,15:52:42,00:00:00,00:00:00,00:00:00
299,2,15:54:37,00:00:00,00:00:00,00:00:00
302,4,15:54:54,00:00:00,00:00:00,00:00:00
298,3,15:55:15,00:00:00,00:00:00,00:00:00
297,1,15:55:44,00:00:00,00:00:00,00:00:00
306,1,16:02:08,00:00:00,00:00:00,00:00:00
313,1,16:02:11,00:00:00,00:00:00,00:00:00
311,3,16:05:07,00:00:00,00:00:00,00:00:00
307,1,16:07:06,00:00:00,00:00:00,00:00:00
305,2,16:07:08,00:00:00,00:00:00,00:00:00
308,4,16:07:59,00:00:00,00:00:00,00:00:00
312,2,16:08:10,00:00:00,00:00:00,00:00:00
309,2,16:08:29,00:00:00,00:00:00,00:00:00
314,1,16:08:34,00:00:00,00:00:00,00:00:00
310,2,16:09:20,00:00:00,00:00:00,00:00:00
316,3,16:11:11,00:00:00,00:00:00,00:00:00
321,3,16:11:35,00:00:00,00:00:00,00:00:00
315,2,16:12:58,00:00:00,00:00:00,00:00:00
317,1,16:13:16,00:00:00,00:00:00,00:00:00
323,1,16:14:45,00:00:00,00:00:00,00:00:00
318,2,16:15:45,00:00:00,00:00:00,00:00:00
319,2,16:17:01,00:00:00,00:00:00,00:00:00
322,1,16:17:44,00:00:00,00:00:00,00:00:00
320,3,16:18:04,00:00:00,00:00:00,00:00:00
326,1,16:41:04,00:00:00,00:00:00,00:00:00
331,2,16:41:17,00:00:00,00:00:00,00:00:00
324,2,16:43:04,00:00:00,00:00:00,00:00:00
327,2,16:44:21,00:00:00,00:00:00,00:00:00
330,4,16:46:12,00:00:00,00:00:00,00:00:00
328,1,16:48:05,00:00:00,00:00:00,00:00:00
325,1,16:49:01,00:00:00,00:00:00,00:00:00
329,4,16:49:33,00:00:00,00:00:00,00:00:00
333,3,16:50:37,00:00:00,00:00:00,00:00:00
332,3,16:51:42,00:00:00,00:00:00,00:00:00
337,2,16:52:35,00:00:00,00:00:00,00:00:00
334,2,16:54:01,00:00:00,00:00:00,00:00:00
335,1,16:57:20,00:00:00,00:00:00,00:00:00
338,2,16:57:34,00:00:00,00:00:00,00:00:00
336,2,16:58:39,00:00:00,00:00:00,00:00:00
349,4,17:00:25,00:00:00,00:00:00,00:00:00
342,1,17:00:26,00:00:00,00:00:00,00:00:00
348,2,17:01:14,00:00:00,00:00:00,00:00:00
341,1,17:02:35,00:00:00,00:00:00,00:00:00
350,2,17:02:46,00:00:00,00:00:00,00:00:00
339,1,17:02:58,00:00:00,00:00:00,00:00:00
343,2,17:03:56,00:00:00,00:00:00,00:00:00
345,1,17:04:57,00:00:00,00:00:00,00:00:00
347,1,17:06:43,00:00:00,00:00:00,00:00:00
346,1,17:07:04,00:00:00,00:00:00,00:00:00
351,1,17:08:10,00:00:00,00:00:00,00:00:00
344,2,17:08:45,00:00:00,00:00:00,00:00:00
340,1,17:09:58,00:00:00,00:00:00,00:00:00
360,2,17:11:55,00:00:00,00:00:00,00:00:00
358,2,17:12:01,00:00:00,00:00:00,00:00:00
357,2,17:12:07,00:00:00,00:00:00,00:00:00
355,1,17:12:20,00:00:00,00:00:00,00:00:00
353,3,17:13:50,00:00:00,00:00:00,00:00:00
352,2,17:15:26,00:00:00,00:00:00,00:00:00
356,4,17:15:38,00:00:00,00:00:00,00:00:00
359,1,17:17:19,00:00:00,00:00:00,00:00:00
354,2,17:18:39,00:00:00,00:00:00,00:00:00
362,3,17:22:26,00:00:00,00:00:00,00:00:00
370,4,17:22:48,00:00:00,00:00:00,00:00:00
364,1,17:24:20,00:00:00,00:00:00,00:00:00
361,2,17:25:46,00:00:00,00:00:00,00:00:00
363,2,17:26:03,00:00:00,00:00:00,00:00:00
368,5,17:26:08,00:00:00,00:00:00,00:00:00
369,1,17:27:44,00:00:00,00:00:00,00:00:00
367,2,17:28:01,00:00:00,00:00:00,00:00:00
366,3,17:28:10,00:00:00,00:00:00,00:00:00
365,1,17:29:36,00:00:00,00:00:00,00:00:00
378,4,17:31:00,00:00:00,00:00:00,00:00:00
375,3,17:31:27,00:00:00,00:00:00,00:00:00
374,3,17:31:52,00:00:00,00:00:00,00:00:00
376,1,17:33:00,00:00:00,00:00:00,00:00:00
380,1,17:34:02,00:00:00,00:00:00,00:00:00
371,1,17:35:44,00:00:00,00:00:00,00:00:00
373,1,17:36:26,00:00:00,00:00:00,00:00:00
381,2,17:37:05,00:00:00,00:00:00,00:00:00
372,2,17:38:35,00:00:00,00:00:00,00:00:00
377,1,17:38:41,00:00:00,00:00:00,00:00:00
379,3,17:39:08,00:00:00,00:00:00,00:00:00
389,2,17:41:55,00:00:00,00:00:00,00:00:00
382,5,17:42:02,00:00:00,00:00:00,00:00:00
383,3,17:42:30,00:00:00,00:00:00,00:00:00
386,4,17:43:59,00:00:00,00:00:00,00:00:00
385,2,17:44:39,00:00:00,00:00:00,00:00:00
388,1,17:44:57,00:00:00,00:00:00,00:00:00
387,1,17:45:25,00:00:00,00:00:00,00:00:00
384,1,17:49:58,00:00:00,00:00:00,00:00:00
391,2,17:54:54,00:00:00,00:00:00,00:00:00
397,3,17:54:54,00:00:00,00:00:00,00:00:00
396,2,17:57:12,00:00:00,00:00:00,00:00:00
394,1,17:57:36,00:00:00,00:00:00,00:00:00
390,1,17:58:01,00:00:00,00:00:00,00:00:00
392,3,17:58:24,00:00:00,00:00:00,00:00:00
395,1,17:59:47,00:00:00,00:00:00,00:00:00
398,2,17:59:55,00:00:00,00:00:00,00:00:00
393,1,17:59:57,00:00:00,00:00:00,00:00:00
401,2,18:01:45,00:00:00,00:00:00,00:00:00
400,1,18:01:45,00:00:00,00:00:00,00:00:00
404,2,18:03:50,00:00:00,00:00:00,00:00:00
403,2,18:04:58,00:00:00,00:00:00,00:00:00
402,2,18:05:30,00:00:00,00:00:00,00:00:00
399,2,18:09:16,00:00:00,00:00:00,00:00:00
405,2,18:14:02,00:00:00,00:00:00,00:00:00
406,1,18:16:00,00:00:00,00:00:00,00:00:00
407,4,18:16:31,00:00:00,00:00:00,00:00:00
408,2,18:18:25,00:00:00,00:00:00,00:00:00
410,2,18:25:02,00:00:00,00:00:00,00:00:00
411,2,18:28:04,00:00:00,00:00:00,00:00:00
409,1,18:29:53,00:00:00,00:00:00,00:00:00
413,2,18:32:49,00:00:00,00:00:00,00:00:00
414,1,18:35:38,00:00:00,00:00:00,00:00:00
412,2,18:36:03,00:00:00,00:00:00,00:00:00
415,3,18:42:29,00:00:00,00:00:00,00:00:00
416,1,18:55:46,00:00:00,00:00:00,00:00:00
